"","CLUSTERID1","CLUSTERID2","DeltaMZ","MEH","Cosine","OtherScore","ComponentIndex"
"7280","562","2107",-42.997,0,0.842817,0.581484,6
"7281","4520","8316",-420.09,0,0.716483,0.485049,6
"7282","8160","9896",-77.032,0,0.702782,0.495852,6
"7283","12449","12764",-417.11,0,0.788182,0.489908,6
"7284","7602","12141",-327.189,0,0.950482,0.717563,6
"7285","12449","12761",-415.106,0,0.787322,0.484267,6
"7286","12449","12762",-416.109,0,0.788008,0.490692,6
"7287","5266","11290",-265.146,0,0.666359,0.518182,6
"7288","3792","4225",-10.368,0,0.920794,0.523401,6
"7289","10522","11127",-538.191,0,0.893736,0.591505,6
"7290","10522","11126",-56.039,0,0.622094,0.412985,6
"7291","10728","10884",-15.999,0,0.828912,0.612285,6
"7292","2398","3892",-62.048,0,0.870719,0.659587,6
"7293","2976","3892",-37.081,0,0.784344,0.501463,6
"7294","3927","11568",-336.98,0,0.689586,0.453011,6
"7295","11294","11788",-53.089,0,0.729399,0.484012,6
"7296","2413","11841",-427.115,0,0.67926,0.487482,6
"7297","3809","12711",-799.192,0,0.691766,0.415601,6
"7298","10811","11033",-21.971,0,0.904609,0.813525,6
"7299","8975","11766",-216.084,0,0.704871,0.47666,6
"7300","5277","11308",-268.071,0,0.929316,0.831658,6
"7301","3784","4873",-30.011,0,0.608048,0.489563,6
"7302","7338","9258",-58.103,0,0.69721,0.424633,6
"7303","10530","11126",-55.035,0,0.951415,0.724668,6
"7304","10530","11127",-537.187,0,0.625157,0.433529,6
"7305","9000","12763",-807.252,0,0.782109,0.569724,6
"7306","1076","11723",-444.346,0,0.950792,0.80494,6
"7307","4455","10522",-205.07,0,0.88429,0.676716,6
"7308","6078","8910",-73.106,0,0.927896,0.720712,6
"7309","4523","12142",-406.178,0,0.863357,0.449359,6
"7310","12449","12580",-114.998,0,0.834268,0.544739,6
"7311","1521","10811",-323.143,0,0.657564,0.527386,6
"7312","3799","4724",-25.916,0,0.680288,0.495386,6
"7313","1074","2306",-27.996,0,0.854661,0.513596,6
"7314","9896","12030",-215.104,0,0.637927,0.448626,6
"7315","12053","12445",-131.04,0,0.609776,0.418294,6
"7316","8558","9588",-50.016,0,0.605976,0.477796,6
"7317","11249","12290",-176.031,0,0.60391,0.407626,6
"7318","8157","11479",-222.035,0,0.823293,0.605261,6
"7319","10265","10900",-41.035,0,0.628653,0.447845,6
"7320","5378","10530",-177.577,0,0.990303,0.965838,6
"7321","1142","8601",-545.066,0,0.681071,0.540581,6
"7322","2889","4733",-65.008,0,0.619606,0.566175,6
"7323","2938","4724",-60.966,0,0.623343,0.406827,6
"7324","5211","6999",-43.023,0,0.80631,0.54644,6
"7325","3889","8618",-453.339,0,0.863937,0.587421,6
"7326","12590","12616",-20.979,0,0.975305,0.760368,6
"7327","12590","12614",-19.975,0,0.979944,0.816332,6
"7328","10836","11318",388.091,0,0.817879,0.531563,6
"7329","2483","3691",-49.025,0,0.686603,0.447422,6
"7330","12590","12611",-17.025,0,0.984641,0.852921,6
"7331","2938","10554",-262.085,0,0.674274,0.530767,6
"7332","9650","10793",-67.035,0,0.718525,0.545151,6
"7333","2399","8583",-512.04,0,0.644089,0.409318,6
"7334","2092","2483",-12,0,0.708613,0.544876,6
"7335","3294","4521",-39.993,0,0.632582,0.50519,6
"7336","3294","4520",-39.993,0,0.851109,0.671324,6
"7337","3304","3597",-10.993,0,0.689759,0.584557,6
"7338","5391","5408",-1.00401,0,0.994997,0.917859,6
"7339","1999","3446",-53.026,0,0.644433,0.496062,6
"7340","1140","10466",-734.158,0,0.658321,0.563624,6
"7341","4521","8583",-434.068,0,0.897248,0.835923,6
"7342","9548","12384",-331.181,0,0.761455,0.638177,6
"7343","7987","10564",-120.042,0,0.620644,0.589396,6
"7344","6227","7617",-30.138,0,0.764915,0.426721,6
"7345","7988","10564",-120.042,0,0.643754,0.602923,6
"7346","4461","4523",-3.02699,0,0.826197,0.4919,6
"7347","10764","10805",-1.979,0,0.623266,0.411121,6
"7348","10171","10191",-1.00299,0,0.754857,0.551049,6
"7349","10522","10529",-1.00201,0,0.93215,0.694593,6
"7350","2922","6999",-121.05,0,0.624927,0.465091,6
"7351","10522","10523",0,0,0.636554,0.436642,6
"7352","3878","8344",-439.773,0,0.861105,0.592732,6
"7353","7338","10926",-163.065,0,0.672047,0.564453,6
"7354","5317","10843",-205.141,0,0.661819,0.484919,6
"7355","5407","6999",-37.036,0,0.669321,0.54178,6
"7356","8316","10466",-204.07,0,0.724471,0.508673,6
"7357","3597","12001",-402.13,0,0.774628,0.607302,6
"7358","7370","11141",-186.054,0,0.776372,0.644211,6
"7359","3598","12001",-402.13,0,0.641477,0.420079,6
"7360","8157","8185",-1.01801,0,0.977167,0.78289,6
"7361","3792","3944",-8.222,0,0.948738,0.608966,6
"7362","8800","11812",-227.022,0,0.873635,0.798216,6
"7363","11658","11698",-1.00305,0,0.999843,0.997285,6
"7364","10800","12228",-211.053,0,0.925916,0.646434,6
"7365","12223","12740",-438.115,0,0.624958,0.460484,6
"7366","11290","12704",-487.253,0,0.852371,0.674864,6
"7367","2490","4533",-71.007,0,0.920902,0.679455,6
"7368","10249","10563",-17.012,0,0.769183,0.553298,6
"7369","2513","12213",-494.277,0,0.746731,0.623505,6
"7370","5774","6820",-19.016,0,0.805799,0.545769,6
"7371","2925","3019",-7.998,0,0.874542,0.643667,6
"7372","4731","8618",-431.07,0,0.671097,0.460425,6
"7373","3433","4609",-38.052,0,0.808293,0.859449,6
"7374","10029","10857",-58.045,0,0.705475,0.519394,6
"7375","775","11649",-453.254,0,0.891736,0.51363,6
"7376","1534","2930",-41.003,0,0.964203,0.769155,6
"7377","1827","12137",-495.242,0,0.632197,0.51922,6
"7378","2925","8862",-175.071,0,0.802236,0.436678,6
"7379","6575","11694",-274.698,0,0.924643,0.715843,6
"7380","1142","10557",-749.126,0,0.903596,0.837719,6
"7381","9562","11290",-135.074,0,0.665407,0.503982,6
"7382","8316","11150",156.056,0,0.916398,0.876664,6
"7383","8315","11150",156.058,0,0.666241,0.450122,6
"7384","4725","4731",229.008,0,1,1,6
"7385","2365","2512",-12,0,0.849858,0.641236,6
"7386","4259","4533",-8.97101,0,0.77069,0.469017,6
"7387","3860","4225",197.819,0,0.936906,0.55798,6
"7388","1999","3920",-72.021,0,0.685876,0.48773,6
"7389","2848","9548",-211.081,0,0.721073,0.621773,6
"7390","4455","11132",-744.263,0,0.818994,0.454551,6
"7391","10793","11406",-79.114,0,0.606312,0.437594,6
"7392","3840","4362",-13.571,0,0.883468,0.459935,6
"7393","3799","8618",-457.043,0,0.845468,0.641782,6
"7394","2250","7645",-163.652,0,0.832946,0.532613,6
"7395","3081","8841",-163.977,0,0.964592,0.761364,6
"7396","1141","4878",-120.04,0,0.886314,0.750839,6
"7397","6586","11861",-296.108,0,0.653111,0.482462,6
"7398","521","7647",-207.645,0,0.651095,0.469079,6
"7399","8505","12138",-303.147,0,0.892832,0.630588,6
"7400","11689","11718",-1.00195,0,0.987471,0.955869,6
"7401","2398","7560",-155.915,0,0.778396,0.62813,6
"7402","3446","12608",-687.24,0,0.663751,0.534749,6
"7403","3724","12230",-457.16,0,0.769567,0.500282,6
"7404","11861","11877",-1.005,0,0.893422,0.732668,6
"7405","5926","11296",-242.062,0,0.866258,0.611661,6
"7406","11937","12322",-93.164,0,0.6278,0.407644,6
"7407","9896","12711",-611.173,0,0.861028,0.569184,6
"7408","12228","12606",-219.088,0,0.965577,0.68478,6
"7409","7993","8467",-13.959,0,0.972045,0.839396,6
"7410","8602","10522",234.001,0,0.879972,0.693484,6
"7411","10357","12001",-177.069,0,0.925446,0.654845,6
"7412","12228","12608",-220.093,0,0.970867,0.721034,6
"7413","2826","7542",-137.084,0,0.677461,0.629108,6
"7414","10357","12004",-178.072,0,0.923169,0.643019,6
"7415","10080","10190",-8.02301,0,0.712584,0.61567,6
"7416","3304","5653",-74.033,0,0.694586,0.486457,6
"7417","8379","8419",-1.00198,0,0.900939,0.713834,6
"7418","3889","4520",-16.273,0,0.870289,0.568356,6
"7419","2826","12128",-462.213,0,0.667654,0.555385,6
"7420","5266","11034",-224.147,0,0.679768,0.45496,6
"7421","783","2994",-70.005,0,0.985676,0.952524,6
"7422","2489","11846",-422.158,0,0.820384,0.689163,6
"7423","9548","12427",-353.163,0,0.749759,0.605709,6
"7424","2483","3597",-43.99,0,0.641192,0.466353,6
"7425","776","11846",-474.153,0,0.637448,0.496082,6
"7426","2492","8602",-506.068,0,0.840302,0.592489,6
"7427","3531","12384",-512.253,0,0.631895,0.50311,6
"7428","8705","9441",-29.006,0,0.860754,0.689115,6
"7429","10029","10271",-23.025,0,0.610088,0.418845,6
"7430","9588","10862",-76.015,0,0.71648,0.504453,6
"7431","8114","12210",-336.098,0,0.977082,0.83986,6
"7432","5407","7068",-38.039,0,0.679592,0.545906,6
"7433","2895","10831",-736.221,0,0.858817,0.625418,6
"7434","779","6827",-181.997,0,0.703078,0.536242,6
"7435","12113","12253",-41.974,0,0.785376,0.508027,6
"7436","521","3475",-95.967,0,0.744331,0.591248,6
"7437","2399","3294",-37.979,0,0.852517,0.633478,6
"7438","3878","3879",-0.535995,0,0.968001,0.76436,6
"7439","4556","5443",-25.979,0,0.68478,0.429529,6
"7440","3598","4878",-38.035,0,0.893338,0.690945,6
"7441","9274","10194",-55.007,0,0.896078,0.703021,6
"7442","7559","8627",-361.131,0,0.734458,0.484141,6
"7443","7307","11647",-258.678,0,0.661719,0.549589,6
"7444","4836","10464",-615.004,0,0.769744,0.422044,6
"7445","9056","10816",-97.047,0,0.692627,0.480507,6
"7446","2974","3944",-41.94,0,0.758442,0.510818,6
"7447","8379","10098",-82.952,0,0.674048,0.410411,6
"7448","10529","11126",-55.037,0,0.6228,0.440546,6
"7449","10529","11127",-537.189,0,0.855935,0.549046,6
"7450","12095","12129",-13.96,0,0.923652,0.683023,6
"7451","8509","10887",-130.972,0,0.842499,0.438687,6
"7452","6229","6336",-2.00497,0,0.636089,0.464578,6
"7453","10715","11480",-98.049,0,0.608482,0.450071,6
"7454","4733","8530",-97.077,0,0.893808,0.652386,6
"7455","2095","3859",-65.07,0,0.636472,0.478489,6
"7456","7751","12763",-849.263,0,0.687751,0.511313,6
"7457","7617","12137",-325.976,0,0.891882,0.594594,6
"7458","2416","11258",-354.525,0,0.620087,0.401,6
"7459","2415","11258",-354.525,0,0.913286,0.587895,6
"7460","3479","11643",-362.372,0,0.973891,0.92955,6
"7461","2984","5378",-76.476,0,0.875461,0.85605,6
"7462","10472","10864",-29.986,0,0.609202,0.437164,6
"7463","9785","10544",-48.021,0,0.720669,0.462731,6
"7464","8783","11110",-140.104,0,0.793083,0.598724,6
"7465","3476","11643",-362.372,0,0.713183,0.492905,6
"7466","2096","11150",-347.561,0,0.957543,0.919484,6
"7467","10533","11446",-105.015,0,0.630723,0.489304,6
"7468","10813","10864",-6.01901,0,0.607111,0.419567,6
"7469","3686","4832",-31.018,0,0.668858,0.514718,6
"7470","3685","8342",-443.872,0,0.86421,0.544951,6
"7471","2895","2923",-1.032,0,0.819142,0.603164,6
"7472","7273","10941",-166.042,0,0.831311,0.620812,6
"7473","8583","8627",-5.00403,0,1,1,6
"7474","10638","10839",-15.974,0,0.713448,0.550133,6
"7475","2489","2906",-11.984,0,0.630578,0.424268,6
"7476","4709","10529",-198.091,0,0.896193,0.676858,6
"7477","6550","9366",-443.114,0,0.805784,0.444624,6
"7478","3781","3889",-4.672,0,0.96817,0.777904,6
"7479","1827","7602",-169.054,0,0.645555,0.443775,6
"7480","8316","8602",-15.974,0,0.741316,0.550763,6
"7481","1827","7607",-169.147,0,0.648515,0.502524,6
"7482","4565","5389",-21.978,0,0.859647,0.703098,6
"7483","2490","7980",-157.204,0,0.845268,0.465983,6
"7484","1784","4522",-94.041,0,0.728172,0.484848,6
"7485","3724","11033",-268.07,0,0.814544,0.555812,6
"7486","7992","11318",-203.073,0,0.677708,0.404476,6
"7487","8850","11416",-186.028,0,0.804477,0.704069,6
"7488","9191","12282",-323.153,0,0.848986,0.622821,6
"7489","10042","11297",-116.049,0,0.69913,0.51244,6
"7490","10042","11290",-115.047,0,0.644059,0.532334,6
"7491","7303","7651",-312.599,0,0.730919,0.706771,6
"7492","4832","5136",-12.045,0,0.903339,0.60644,6
"7493","6826","8404",-38.027,0,0.770703,0.471242,6
"7494","6840","9187",-67.037,0,0.803288,0.470246,6
"7495","11597","12322",-135.111,0,0.84945,0.68751,6
"7496","11446","12022",-73.07,0,0.807321,0.594435,6
"7497","10864","12700",-540.282,0,0.66358,0.460095,6
"7498","7639","12128",-322.11,0,0.941152,0.689761,6
"7499","8519","8888",-16.97,0,0.669896,0.636816,6
"7500","3597","10836",-707.199,0,0.793521,0.637528,6
"7501","2414","2848",-14.979,0,0.79277,0.54313,6
"7502","7253","11446",-237.969,0,0.66749,0.47469,6
"7503","2938","8627",-494.099,0,0.854834,0.825015,6
"7504","2094","8601",-519.05,0,0.730342,0.454596,6
"7505","5627","7813",-51.992,0,0.821769,0.439373,6
"7506","2938","8620",-162.038,0,0.679367,0.474007,6
"7507","2094","8602",-520.046,0,0.744765,0.569055,6
"7508","524","3484",-95.967,0,0.785623,0.579174,6
"7509","520","3484",-95.967,0,0.800584,0.629895,6
"7510","3841","4455",-15.953,0,0.811555,0.541352,6
"7511","11201","11282",-15.971,0,0.872441,0.739132,6
"7512","5262","10464",-601.112,0,0.888651,0.72699,6
"7513","8375","12287",-354.167,0,0.775306,0.573875,6
"7514","10808","11983",-146.065,0,0.661446,0.49086,6
"7515","4474","10561",10.9908,0,0.844663,0.597431,6
"7516","3841","7980",-106.161,0,0.815627,0.411941,6
"7517","2415","6820",-135.621,0,0.775308,0.46365,6
"7518","6578","12336",-410.839,0,0.700031,0.433608,6
"7519","10715","10739",-2.01501,0,0.703775,0.446468,6
"7520","2415","6827",-136.5,0,0.729921,0.473945,6
"7521","10533","11991",-167.075,0,0.743071,0.513999,6
"7522","10715","10884",-17.006,0,0.797609,0.67387,6
"7523","8583","11259",154.063,0,0.911274,0.839554,6
"7524","4782","6840",-55.029,0,0.796991,0.454381,6
"7525","3841","3860",-206.856,0,0.955052,0.644616,6
"7526","10357","11318",-94.047,0,0.789935,0.513912,6
"7527","8999","12761",-806.248,0,0.854561,0.654559,6
"7528","776","10831",-800.2,0,0.628382,0.493607,6
"7529","519","11724",-460.341,0,0.867766,0.796661,6
"7530","2929","4753",-62.027,0,0.848033,0.793384,6
"7531","6572","7651",-327.617,0,0.927315,0.838731,6
"7532","1536","2470",-24.045,0,0.607754,0.495724,6
"7533","5627","12134",-370.187,0,0.928091,0.547599,6
"7534","5533","12110",-366.108,0,0.753548,0.531194,6
"7535","4520","4836",-8.15201,0,0.875124,0.459211,6
"7536","10564","12764",-726.225,0,0.703689,0.499324,6
"7537","3902","4225",-4.806,0,0.930719,0.531745,6
"7538","10564","12761",-724.221,0,0.703689,0.499324,6
"7539","10564","12762",-725.224,0,0.7038,0.502016,6
"7540","5266","11203",-248.138,0,0.737999,0.486575,6
"7541","2095","6732",-143.623,0,0.724306,0.423694,6
"7542","7792","12711",-694.131,0,0.819366,0.536125,6
"7543","8375","8968",-23.998,0,0.657955,0.465367,6
"7544","3597","5142",-48.021,0,0.659981,0.526801,6
"7545","4259","7559",-85.908,0,0.690382,0.471566,6
"7546","779","4521",-120.019,0,0.626785,0.485867,6
"7547","3294","10561",-248.034,0,0.768758,0.481807,6
"7548","7963","8468",-14.972,0,0.742198,0.51042,6
"7549","2895","2929",-2.03101,0,0.792338,0.623592,6
"7550","3446","9208",-163.052,0,0.652201,0.530273,6
"7551","8317","8717",-15.997,0,0.84812,0.591534,6
"7552","1784","5462",-123.04,0,0.615575,0.432913,6
"7553","7338","11434",-235.047,0,0.62659,0.459117,6
"7554","7980","10523",-114.862,0,0.636174,0.406133,6
"7555","7980","10529",-115.864,0,0.783885,0.454106,6
"7556","3906","12214",-441.163,0,0.761837,0.670681,6
"7557","9588","10590",-55.035,0,0.798553,0.596286,6
"7558","2999","3840",-30.616,0,0.7769,0.547001,6
"7559","5186","10190",-166.122,0,0.640879,0.488789,6
"7560","4878","8888",-109.933,0,0.894848,0.725663,6
"7561","3486","11694",-363.372,0,0.963801,0.860506,6
"7562","2923","7963",-144.026,0,0.607832,0.453972,6
"7563","10029","11297",-117.048,0,0.684376,0.493162,6
"7564","3597","7817",-114.029,0,0.648904,0.476494,6
"7565","7687","11658",54.9358,0,0.763938,0.591237,6
"7566","8707","11479",-200.05,0,0.698128,0.5339,6
"7567","7213","12580",-562.166,0,0.716644,0.449968,6
"7568","2430","11201",-344.166,0,0.856367,0.59302,6
"7569","12706","12711",-1.00604,0,0.968041,0.832746,6
"7570","2297","11646",-414.342,0,0.900757,0.712687,6
"7571","3367","6592",-94.042,0,0.826034,0.742097,6
"7572","11","4753",-162.058,0,0.814315,0.617983,6
"7573","3477","7303",-103.692,0,0.785161,0.741204,6
"7574","3906","8707",-127.047,0,0.611421,0.635067,6
"7575","1413","1827",-10.969,0,0.646078,0.493479,6
"7576","11452","12053",-75.061,0,0.798788,0.529763,6
"7577","10240","11458",-121.012,0,0.675725,0.522551,6
"7578","6105","8851",-70.989,0,0.771742,0.439391,6
"7579","2999","11132",-791.233,0,0.809853,0.473208,6
"7580","7290","12626",-617.366,0,0.907372,0.731149,6
"7581","6550","9354",-442.112,0,0.818908,0.441092,6
"7582","3860","3879",205.037,0,0.943281,0.580786,6
"7583","6592","8968",-65.06,0,0.74952,0.479784,6
"7584","10362","11533",-121.013,0,0.644488,0.440864,6
"7585","11646","11695",-1.00403,0,0.966495,0.833359,6
"7586","1998","4573",-90.032,0,0.893436,0.796373,6
"7587","11876","12760",-577.159,0,0.82729,0.614117,6
"7588","3261","11846",-394.128,0,0.857926,0.641827,6
"7589","11643","11718",-2.00195,0,0.97931,0.936693,6
"7590","2976","3934",-39.975,0,0.807134,0.489388,6
"7591","3904","10522",-216.039,0,0.790081,0.448233,6
"7592","3903","10522",-216.504,0,0.763483,0.458648,6
"7593","3902","10522",-216.792,0,0.763373,0.454713,6
"7594","3901","10522",-217.429,0,0.767887,0.453483,6
"7595","3693","9191",-152.047,0,0.737478,0.530674,6
"7596","1488","10357",-297.097,0,0.707309,0.501716,6
"7597","10194","12770",-774.259,0,0.888604,0.697357,6
"7598","3572","11628",-359.128,0,0.768681,0.566594,6
"7599","5389","9354",-472.123,0,0.713729,0.45016,6
"7600","900","3180",-68.998,0,0.827476,0.413472,6
"7601","2412","4475",-294.572,0,0.769736,0.533795,6
"7602","3475","7678",-112.18,0,0.709469,0.538438,6
"7603","5462","12384",-453.243,0,0.817991,0.646693,6
"7604","6840","7696",-19.063,0,0.850545,0.480574,6
"7605","4609","6119",-43.015,0,0.720252,0.415717,6
"7606","3934","4474",-232.063,0,0.769313,0.471931,6
"7607","5315","8468",-78.985,0,0.77282,0.522277,6
"7608","3944","4731",-18.065,0,0.644029,0.429304,6
"7609","3878","4455",-14.67,0,0.828706,0.560176,6
"7610","11265","11286",-4.96301,0,0.723221,0.508959,6
"7611","12653","12680",-21.983,0,0.820331,0.587613,6
"7612","4475","4520",219.032,0,0.706839,0.494557,6
"7613","4455","10529",-206.072,0,0.865434,0.607719,6
"7614","7339","8783",-43.019,0,0.720362,0.656922,6
"7615","2985","10561",-258.983,0,0.796679,0.470628,6
"7616","7678","12322",-380.317,0,0.635797,0.455745,6
"7617","8404","10180",-86.056,0,0.916249,0.645803,6
"7618","779","3685",-97.241,0,0.630509,0.452584,6
"7619","3859","10463",-641.613,0,0.888705,0.67478,6
"7620","8493","11304",-188.198,0,0.676165,0.532928,6
"7621","2093","7221",-154.045,0,0.951642,0.73864,6
"7622","11434","12113",-90.068,0,0.741211,0.514453,6
"7623","9850","9874",-390.111,0,0.853048,0.52895,6
"7624","2414","12355",-549.211,0,0.770252,0.57109,6
"7625","11434","12117",-91.072,0,0.799308,0.583606,6
"7626","9850","9870",-389.111,0,0.93471,0.738891,6
"7627","10271","10298",-1.01102,0,0.833384,0.640188,6
"7628","2999","3781",-29.032,0,0.802357,0.662482,6
"7629","4709","8627",-434.098,0,0.69333,0.49522,6
"7630","12763","12769",-27.027,0,0.793122,0.617163,6
"7631","4709","8620",-102.037,0,0.888243,0.806246,6
"7632","3369","9902",-204.187,0,0.924859,0.783683,6
"7633","11948","12101",-20.961,0,0.852404,0.68474,6
"7634","11948","12103",-21.962,0,0.873548,0.648919,6
"7635","10029","10641",-41.046,0,0.656493,0.473538,6
"7636","7823","12743",-783.19,0,0.713801,0.555839,6
"7637","10207","10857",-41.039,0,0.69321,0.467975,6
"7638","12291","12355",-19.964,0,0.797249,0.514044,6
"7639","8999","11861",-228.084,0,0.610946,0.580124,6
"7640","1522","3919",-84.984,0,0.641607,0.453061,6
"7641","3879","8618",-454.207,0,0.839912,0.494161,6
"7642","3696","4455",-19.01,0,0.884841,0.695379,6
"7643","6619","10038",-113.025,0,0.866175,0.739086,6
"7644","7303","7647",-7.98599,0,0.605816,0.431981,6
"7645","7807","10059",-87.041,0,0.861269,0.52431,6
"7646","8530","9395",-36.957,0,0.776096,0.524054,6
"7647","3724","10836",-701.188,0,0.802047,0.57651,6
"7648","8583","11126",175.966,0,0.88863,0.607297,6
"7649","2925","4959",-308.986,0,0.700429,0.538894,6
"7650","3903","8315",-434.533,0,0.872488,0.585421,6
"7651","4523","4733",-5.95399,0,0.858339,0.467066,6
"7652","4573","5408",-22.986,0,0.902423,0.794062,6
"7653","11452","11749",-26.039,0,0.656709,0.451938,6
"7654","4523","4734",-5.95399,0,0.72067,0.417425,6
"7655","4987","5526",-15.019,0,0.891509,0.611132,6
"7656","4836","10530",-194.915,0,0.666247,0.412073,6
"7657","8160","11076",-161.069,0,0.829084,0.617897,6
"7658","3691","11069",-749.25,0,0.92676,0.801106,6
"7659","2489","11318",-361.118,0,0.774372,0.517936,6
"7660","5211","10831",-657.17,0,0.811675,0.565229,6
"7661","2093","2482",-11.998,0,0.975026,0.84028,6
"7662","2930","10831",-734.19,0,0.614071,0.456536,6
"7663","3446","11092",-287.065,0,0.886432,0.563916,6
"7664","6820","11258",-218.904,0,0.727017,0.415491,6
"7665","5490","8534",-73.083,0,0.703331,0.454674,6
"7666","6619","12453",-459.164,0,0.749551,0.428928,6
