CLUSTERID1,CLUSTERID2,DeltaMZ,MEH,Cosine,OtherScore,ComponentIndex
1141,3674,-86.037,0,0.972204,0.837247,6
1141,3922,-96.021,0,0.970286,0.800366,6
1141,4573,-114.031,0,0.904255,0.830098,6
1141,4710,-115.035,0,0.881131,0.69183,6
1141,4878,-120.04,0,0.886314,0.750839,6
1141,5316,-133.005,0,0.962457,0.799451,6
1141,5391,-136.013,0,0.965413,0.836757,6
1141,5408,-137.017,0,0.969197,0.851433,6
1141,7221,-180.061,0,0.949733,0.745638,6
1141,8467,-211.999,0,0.618857,0.604858,6
1141,8519,-213.003,0,0.617363,0.59393,6
1141,8841,-227.972,0,0.969236,0.844581,6
1141,8878,-228.974,0,0.955429,0.752731,6
1141,8888,-229.973,0,0.963711,0.790407,6
1141,9353,-247.042,0,0.95992,0.760326,6
1142,1163,-2.015,0,0.701554,0.4038,6
1142,1187,-3.01,0,0.63921,0.400788,6
1142,2096,-26.471,0,0.887793,0.873076,6
1142,2412,-34.458,0,0.633325,0.411965,6
1142,2416,-35.476,0,0.873363,0.844097,6
1142,2938,-54.971,0,0.847949,0.835753,6
1142,2984,-59.012,0,0.754653,0.823334,6
1142,3303,-71.008,0,0.754653,0.823334,6
1142,4475,-329.03,0,0.891187,0.846195,6
1142,4521,-109.998,0,0.898009,0.846195,6
1142,4725,-345.002,0,0.891187,0.846195,6
1142,4731,-115.994,0,0.891187,0.846195,6
1142,4959,-362.012,0,0.891187,0.846195,6
1142,5267,-132.042,0,0.885932,0.785953,6
1142,5378,-135.488,0,0.896131,0.846978,6
1142,6827,-171.976,0,0.764141,0.602553,6
1142,7560,-187.94,0,0.90603,0.850407,6
1142,8583,-544.066,0,0.789833,0.812385,6
1142,8601,-545.066,0,0.681071,0.540581,6
1142,8627,-549.07,0,0.789833,0.812385,6
1142,10181,-296.087,0,0.905726,0.849819,6
1142,10523,-312.061,0,0.903916,0.838379,6
1142,10530,-313.065,0,0.903596,0.837719,6
1142,10562,-750.128,0,0.903596,0.837719,6
1142,11150,-374.032,0,0.904266,0.841654,6
1142,11259,-390.003,0,0.905426,0.849585,6
1143,1759,-13.974,0,0.857881,0.556041,6
1143,2365,-30.01,0,0.787437,0.569902,6
1143,2512,-42.01,0,0.958464,0.75205,6
1143,2756,-44.026,0,0.936155,0.689154,6
1143,3714,-88.016,0,0.777719,0.522818,6
1143,3788,-89.019,0,0.794879,0.573469,6
1143,11695,-442.259,0,0.607576,0.405962,6
1149,1178,-1.995,0,0.606006,0.486825,34
1149,1474,-9,0,0.754876,0.630168,34
1149,2022,-24.023,0,0.617647,0.437038,34
1163,2490,-37.98,0,0.686384,0.48054,6
1163,10463,-731.139,0,0.600722,0.432269,6
1178,1474,-7.005,0,0.784942,0.670757,34
1187,2094,-23.006,0,0.705125,0.58288,6
1187,2095,-23.461,0,0.773421,0.670451,6
1187,2096,-23.461,0,0.604105,0.400822,6
1187,2415,-32.466,0,0.61908,0.457365,6
1187,2925,-50.016,0,0.627468,0.523012,6
1187,9769,-264.06,0,0.609295,0.417602,6
1187,10180,-293.077,0,0.639463,0.527176,6
1187,10522,-309.051,0,0.640915,0.53359,6
1187,11127,-847.242,0,0.600275,0.484202,6
1187,11132,-848.244,0,0.610179,0.421576,6
1187,11149,-371.021,0,0.640551,0.532903,6
1189,2359,-26.016,0,0.644576,0.537174,41
1189,2370,-27.995,0,0.711292,0.631126,41
1189,3342,-70.005,0,0.676252,0.546921,41
1189,3370,-71.008,0,0.686255,0.539078,41
1197,1197,0,1,1,1,-1
1205,1205,0,1,1,1,-1
1206,10920,-341.182,0,0.936395,0.908322,145
1237,2907,-44.974,0,0.848704,0.899055,107
1237,6953,-166.027,0,0.857573,0.880664,107
1237,7763,-188.009,0,0.892984,0.903573,107
1237,11833,-453.106,0,0.957456,0.949337,107
1238,1238,0,1,1,1,-1
1244,1244,0,1,1,1,-1
1247,1247,0,1,1,1,-1
1254,1254,0,1,1,1,-1
1261,1261,0,1,1,1,-1
1271,1271,0,1,1,1,-1
1327,1327,0,1,1,1,-1
1334,2000,-16.134,0,0.614045,0.486553,1
1334,2780,-39.153,0,0.602708,0.521376,1
1334,3419,-66.235,0,0.692461,0.489872,1
1334,3699,-80.132,0,0.605683,0.470388,1
1334,3942,-89.927,0,0.600909,0.420461,1
1334,5333,-126.123,0,0.666754,0.538264,1
1334,5756,-143.223,0,0.767591,0.636281,1
1334,5918,-148.039,0,0.613924,0.463251,1
1334,6371,-154.165,0,0.60255,0.449606,1
1334,6548,-158.149,0,0.602551,0.407192,1
1334,7108,-167.924,0,0.696411,0.608617,1
1334,7167,-170.138,0,0.649763,0.485944,1
1334,8399,-202.186,0,0.612538,0.514084,1
1334,9409,-242.182,0,0.600845,0.468676,1
1334,10863,-332.191,0,0.669177,0.579883,1
1334,11495,-420.208,0,0.657057,0.561425,1
1334,12332,-566.287,0,0.745684,0.579153,1
1334,12378,-582.268,0,0.696812,0.585246,1
1334,12379,-583.263,0,0.702091,0.517776,1
1348,1411,-0.026001,0,0.797049,0.408202,4
1348,1454,-1.905,0,0.771,0.500176,4
1348,1564,-5.896,0,0.829129,0.588745,4
1348,2002,-16.933,0,0.781595,0.529054,4
1348,2139,-18.904,0,0.833674,0.565533,4
1348,2594,-34.973,0,0.716405,0.417311,4
1348,2931,-46.031,0,0.826278,0.542337,4
1348,2942,-47.041,0,0.761432,0.485654,4
1348,3160,-59.907,0,0.788369,0.533258,4
1348,4632,-106.086,0,0.807045,0.574681,4
1348,5419,-129.918,0,0.676604,0.404059,4
1348,8469,-204.023,0,0.869946,0.716351,4
1348,9608,-636.346,0,0.753865,0.447565,4
1348,12239,-540.399,0,0.804982,0.641179,4
1348,12247,-541.402,0,0.806939,0.625176,4
1348,12249,-541.403,0,0.754013,0.522051,4
1348,12257,-542.404,0,0.783345,0.571299,4
1348,12318,-562.38,0,0.74272,0.420965,4
1348,12391,-585.457,0,0.836012,0.599333,4
1404,3479,-70.956,0,0.628115,0.633335,6
1404,6578,-159.631,0,0.674594,0.625372,6
1404,7302,-174.648,0,0.609773,0.559485,6
1404,7678,-183.136,0,0.641078,0.618422,6
1404,9659,-258.563,0,0.663446,0.538636,6
1404,11643,-433.328,0,0.644837,0.629479,6
1404,11689,-434.328,0,0.623242,0.592989,6
1404,11718,-435.33,0,0.645198,0.614013,6
1411,1564,-5.87,0,0.686845,0.429381,4
1411,2139,-18.878,0,0.687729,0.443711,4
1411,2931,-46.005,0,0.711285,0.440511,4
1411,3160,-59.881,0,0.659604,0.412282,4
1411,4632,-106.06,0,0.654256,0.420512,4
1411,8469,-203.997,0,0.730418,0.43851,4
1411,12391,-585.431,0,0.680727,0.426593,4
1412,9317,-235.899,0,0.898393,0.900083,171
1413,1827,-10.969,0,0.646078,0.493479,6
1413,1832,-11.972,0,0.983083,0.848646,6
1413,7248,-172.05,0,0.696003,0.550442,6
1454,1564,-3.991,0,0.821413,0.577132,4
1454,2002,-15.028,0,0.784892,0.471402,4
1454,2139,-16.999,0,0.819437,0.542839,4
1454,2793,-39.03,0,0.709241,0.460173,4
1454,2931,-44.126,0,0.638004,0.47022,4
1454,2942,-45.136,0,0.681156,0.409755,4
1454,3160,-58.002,0,0.74437,0.484507,4
1454,4632,-104.181,0,0.760343,0.504146,4
1454,5419,-128.013,0,0.690724,0.406614,4
1454,8469,-202.118,0,0.669691,0.479601,4
1454,9608,-634.441,0,0.783845,0.546245,4
1454,12239,-538.494,0,0.656876,0.449968,4
1454,12249,-539.498,0,0.806684,0.565354,4
1454,12257,-540.499,0,0.616046,0.415495,4
1454,12391,-583.552,0,0.795289,0.529653,4
1474,2022,-15.023,0,0.714792,0.546157,34
1474,2344,-18.994,0,0.696565,0.55439,34
1474,2874,-41.026,0,0.696553,0.562965,34
1486,5144,-120.057,0,0.675936,0.597785,95
1486,5260,-122.063,0,0.684814,0.601218,95
1486,5715,-402.077,0,0.665746,0.653588,95
1486,5764,-142.039,0,0.643172,0.604095,95
1486,5791,-143.042,0,0.64735,0.646225,95
1487,1532,-2.031,0,0.994016,0.933651,6
1487,1534,-3.03799,0,0.993189,0.87473,6
1487,1782,-6.026,0,0.995949,0.935758,6
1487,1998,-14.03,0,0.993199,0.907393,6
1487,2056,-15.038,0,0.993742,0.924034,6
1487,2093,-16.047,0,0.990169,0.869896,6
1487,2336,-17.05,0,0.960976,0.741798,6
1487,2440,-26.03,0,0.974178,0.86773,6
1487,2469,-27.038,0,0.974677,0.879137,6
1487,2482,-28.045,0,0.977223,0.882496,6
1487,2491,-30.026,0,0.959609,0.760105,6
1487,2906,-42.01,0,0.963437,0.750588,6
1487,2922,-43.034,0,0.97401,0.837191,6
1487,2930,-44.041,0,0.969394,0.802031,6
1487,3081,-54.026,0,0.962571,0.802984,6
1487,3674,-76.068,0,0.964444,0.8333,6
1487,3922,-86.052,0,0.971673,0.817558,6
1487,4573,-104.062,0,0.895598,0.829046,6
1487,4710,-105.066,0,0.882996,0.739079,6
1487,4878,-110.071,0,0.888237,0.783034,6
1487,5316,-123.036,0,0.963156,0.842746,6
1487,5391,-126.044,0,0.964396,0.854447,6
1487,5408,-127.048,0,0.966322,0.865184,6
1487,7221,-170.092,0,0.951032,0.739349,6
1487,8467,-202.03,0,0.61791,0.662337,6
1487,8519,-203.034,0,0.609694,0.613487,6
1487,8841,-218.003,0,0.969679,0.895598,6
1487,8878,-219.005,0,0.956281,0.77941,6
1487,8888,-220.004,0,0.96412,0.816937,6
1487,9353,-237.073,0,0.962163,0.792636,6
1488,1521,-1.003,0,0.977147,0.851413,6
1488,1781,-6.026,0,0.612092,0.463068,6
1488,2489,-30.026,0,0.614931,0.571277,6
1488,2895,-42.01,0,0.640395,0.471775,6
1488,2923,-43.042,0,0.647789,0.499048,6
1488,2929,-44.041,0,0.686179,0.526822,6
1488,3261,-58.056,0,0.703725,0.486298,6
1488,3312,-62.052,0,0.827587,0.694866,6
1488,3446,-67.057,0,0.621886,0.524775,6
1488,3597,-72.036,0,0.699406,0.55525,6
1488,3668,-76.067,0,0.730821,0.547002,6
1488,3691,-77.071,0,0.644656,0.52961,6
1488,3724,-78.047,0,0.631832,0.466312,6
1488,3920,-86.052,0,0.640636,0.519319,6
1488,4565,-104.066,0,0.735322,0.646462,6
1488,4711,-105.066,0,0.674536,0.539409,6
1488,4753,-106.068,0,0.671738,0.516791,6
1488,5315,-123.055,0,0.751694,0.680997,6
1488,5389,-126.044,0,0.714061,0.549017,6
1488,6999,-164.084,0,0.743192,0.598585,6
1488,7068,-165.087,0,0.733933,0.579259,6
1488,8468,-202.04,0,0.607243,0.473832,6
1488,10357,-297.097,0,0.707309,0.501716,6
1488,10811,-324.146,0,0.660945,0.502425,6
1488,10831,-778.231,0,0.736325,0.603426,6
1488,10836,-779.235,0,0.734119,0.585454,6
1488,11033,-346.117,0,0.709673,0.50795,6
1488,11325,-392.147,0,0.652228,0.432803,6
1488,11855,-453.188,0,0.726021,0.549605,6
1488,12001,-474.166,0,0.733749,0.593049,6
1488,12004,-475.169,0,0.731686,0.585367,6
1488,12436,-612.234,0,0.689201,0.500592,6
1488,12505,-649.194,0,0.622245,0.416432,6
1506,4531,-100.003,0,0.62613,0.484143,27
1521,1781,-5.023,0,0.607929,0.457256,6
1521,2489,-29.023,0,0.6026,0.558855,6
1521,2895,-41.007,0,0.638693,0.508114,6
1521,2923,-42.039,0,0.615593,0.481286,6
1521,2929,-43.038,0,0.715148,0.565939,6
1521,3261,-57.053,0,0.681522,0.485299,6
1521,3312,-61.049,0,0.82099,0.688576,6
1521,3446,-66.054,0,0.627281,0.513331,6
1521,3597,-71.033,0,0.700444,0.553603,6
1521,3668,-75.064,0,0.726955,0.542197,6
1521,3691,-76.068,0,0.647465,0.533659,6
1521,3724,-77.044,0,0.623173,0.456505,6
1521,3920,-85.049,0,0.64438,0.53126,6
1521,4565,-103.063,0,0.727075,0.623824,6
1521,4711,-104.063,0,0.681672,0.546677,6
1521,4753,-105.065,0,0.6737,0.524522,6
1521,5315,-122.052,0,0.755757,0.662314,6
1521,5389,-125.041,0,0.700133,0.499218,6
1521,6999,-163.081,0,0.725268,0.57541,6
1521,7068,-164.084,0,0.728448,0.593863,6
1521,8468,-201.037,0,0.615834,0.475153,6
1521,10357,-296.094,0,0.715785,0.503465,6
1521,10811,-323.143,0,0.657564,0.527386,6
1521,10831,-777.228,0,0.728542,0.59195,6
1521,10836,-778.232,0,0.729442,0.606304,6
1521,11033,-345.114,0,0.710766,0.518136,6
1521,11325,-391.144,0,0.639595,0.420537,6
1521,11855,-452.185,0,0.721902,0.563584,6
1521,12001,-473.163,0,0.719508,0.558678,6
1521,12004,-474.166,0,0.719456,0.556919,6
1521,12436,-611.231,0,0.682441,0.502913,6
1521,12505,-648.191,0,0.61173,0.426264,6
1522,1784,-4.958,0,0.679895,0.474777,6
1522,2755,-32.952,0,0.638672,0.434137,6
1522,2848,-38.979,0,0.647279,0.428738,6
1522,3367,-62.963,0,0.767073,0.568218,6
1522,3531,-68.988,0,0.803623,0.555352,6
1522,3693,-76.031,0,0.77084,0.51522,6
1522,3919,-84.984,0,0.641607,0.453061,6
1522,4228,-88.984,0,0.836105,0.555992,6
1522,4477,-96.984,0,0.825494,0.551342,6
1522,4522,-98.999,0,0.84266,0.555323,6
1522,4556,-101.015,0,0.754749,0.491844,6
1522,4987,-114.994,0,0.72775,0.431079,6
1522,5215,-120.021,0,0.729462,0.431126,6
1522,5443,-126.994,0,0.844333,0.547367,6
1522,5462,-127.998,0,0.865105,0.558372,6
1522,5490,-129.01,0,0.768988,0.477669,6
1522,5526,-130.013,0,0.791705,0.561309,6
1522,6331,-150.032,0,0.80883,0.53649,6
1522,6592,-157.005,0,0.815996,0.530844,6
1522,6620,-158.008,0,0.77836,0.506068,6
1522,6673,-159.02,0,0.791776,0.524366,6
1522,8375,-198.067,0,0.814848,0.589156,6
1522,8420,-199.071,0,0.816405,0.584632,6
1522,8442,-200.082,0,0.750354,0.505728,6
1522,8507,-201.087,0,0.624046,0.403689,6
1522,8932,-220.052,0,0.695193,0.431263,6
1522,8968,-222.065,0,0.694722,0.470458,6
1522,9191,-228.078,0,0.754602,0.473634,6
1522,9209,-229.081,0,0.75833,0.488588,6
1522,9249,-230.084,0,0.746633,0.47643,6
1522,9548,-250.06,0,0.724196,0.504342,6
1522,12264,-543.201,0,0.687144,0.453139,6
1522,12282,-551.231,0,0.864439,0.627695,6
1522,12291,-553.247,0,0.674623,0.441432,6
1522,12355,-573.211,0,0.859645,0.560441,6
1522,12371,-575.226,0,0.672474,0.403932,6
1522,12384,-581.241,0,0.800383,0.534127,6
1522,12390,-582.246,0,0.789923,0.528523,6
1529,2089,-14.026,0,0.734095,0.455149,6
1529,2335,-14.998,0,0.634252,0.410019,6
1529,9874,-652.196,0,0.736504,0.769796,6
1530,1835,-9.02299,0,0.682481,0.408646,1
1530,1863,-11.018,0,0.686894,0.445454,1
1530,2364,-18.011,0,0.83864,0.669039,1
1530,2786,-36.029,0,0.718691,0.47601,1
1530,3148,-54.032,0,0.710062,0.459241,1
1530,5322,-121.076,0,0.700608,0.486476,1
1530,6548,-154.035,0,0.686551,0.405091,1
1530,8399,-198.072,0,0.662894,0.433126,1
1530,9174,-227.069,0,0.738137,0.600817,1
1530,9365,-597.152,0,0.728319,0.619632,1
1530,11367,-395.169,0,0.660452,0.405577,1
1530,11385,-398.129,0,0.854826,0.707863,1
1532,1534,-1.007,0,0.990604,0.844353,6
1532,1782,-3.995,0,0.991489,0.906745,6
1532,1998,-11.999,0,0.989461,0.882693,6
1532,2056,-13.007,0,0.995135,0.936024,6
1532,2093,-14.016,0,0.995672,0.904285,6
1532,2336,-15.019,0,0.962263,0.732472,6
1532,2440,-23.999,0,0.978588,0.879313,6
1532,2469,-25.007,0,0.979242,0.891792,6
1532,2482,-26.014,0,0.973164,0.835083,6
1532,2491,-27.995,0,0.96321,0.764975,6
1532,2906,-39.979,0,0.959762,0.712459,6
1532,2922,-41.003,0,0.972847,0.817632,6
1532,2930,-42.01,0,0.965399,0.752341,6
1532,3081,-51.995,0,0.96061,0.749281,6
1532,3674,-74.037,0,0.973998,0.852956,6
1532,3922,-84.021,0,0.970599,0.791909,6
1532,4573,-102.031,0,0.893732,0.834301,6
1532,4710,-103.035,0,0.879705,0.730242,6
1532,4878,-108.04,0,0.885472,0.786507,6
1532,5316,-121.005,0,0.961107,0.835605,6
1532,5391,-124.013,0,0.965921,0.862183,6
1532,5408,-125.017,0,0.964845,0.836231,6
1532,7221,-168.061,0,0.947157,0.697709,6
1532,8467,-199.999,0,0.613281,0.652938,6
1532,8519,-201.003,0,0.605218,0.593024,6
1532,8841,-215.972,0,0.972397,0.904457,6
1532,8878,-216.974,0,0.954336,0.740583,6
1532,8888,-217.973,0,0.960874,0.777553,6
1532,9353,-235.042,0,0.960817,0.756259,6
1534,1782,-2.98801,0,0.994051,0.870787,6
1534,1998,-10.992,0,0.990507,0.849747,6
1534,2056,-12,0,0.991297,0.839234,6
1534,2093,-13.009,0,0.990709,0.837472,6
1534,2336,-14.012,0,0.961752,0.760359,6
1534,2440,-22.992,0,0.973751,0.829045,6
1534,2469,-24,0,0.973773,0.831958,6
1534,2482,-25.007,0,0.976017,0.836914,6
1534,2491,-26.988,0,0.963566,0.802956,6
1534,2906,-38.972,0,0.959658,0.747051,6
1534,2922,-39.996,0,0.97107,0.809798,6
1534,2930,-41.003,0,0.964203,0.769155,6
1534,3081,-50.988,0,0.958906,0.741407,6
1534,3674,-73.03,0,0.968817,0.800425,6
1534,3922,-83.014,0,0.97019,0.822358,6
1534,4573,-101.024,0,0.890267,0.731035,6
1534,4710,-102.028,0,0.879061,0.683935,6
1534,4878,-107.033,0,0.884679,0.71786,6
1534,5316,-119.998,0,0.95905,0.777499,6
1534,5391,-123.006,0,0.959901,0.786227,6
1534,5408,-124.01,0,0.964171,0.835717,6
1534,7221,-167.054,0,0.94787,0.73825,6
1534,8467,-198.992,0,0.611624,0.57528,6
1534,8519,-199.996,0,0.608272,0.587955,6
1534,8841,-214.965,0,0.96429,0.792146,6
1534,8878,-215.967,0,0.953299,0.735,6
1534,8888,-216.966,0,0.960614,0.769416,6
1534,9353,-234.035,0,0.959221,0.751192,6
1536,1768,-1.00801,0,0.660261,0.507121,6
1536,2470,-24.045,0,0.607754,0.495724,6
1536,2513,-29.003,0,0.718063,0.574708,6
1536,3309,-59.014,0,0.608892,0.463259,6
1536,3919,-83.014,0,0.632048,0.475109,6
1536,3948,-85.029,0,0.665296,0.456492,6
1536,12273,-545.262,0,0.705165,0.538829,6
1543,3165,-54.012,0,0.693092,0.581381,13
1543,4659,-100.192,0,0.824681,0.7326,13
1547,4319,-90.151,0,0.804066,0.435931,6
1547,5941,-142.149,0,0.801516,0.403983,6
1547,6078,-143.149,0,0.802247,0.43338,6
1547,6140,-144.152,0,0.796946,0.40826,6
1547,6917,-158.213,0,0.761872,0.423718,6
1547,8509,-198.245,0,0.767749,0.410376,6
1547,8910,-216.255,0,0.8091,0.471636,6
1547,9431,-237.092,0,0.860854,0.550344,6
1547,9884,-262.295,0,0.776588,0.464426,6
1564,2002,-11.037,0,0.820525,0.494157,4
1564,2139,-13.008,0,0.887629,0.621028,4
1564,2594,-29.077,0,0.76462,0.407609,4
1564,2931,-40.135,0,0.699186,0.520112,4
1564,2942,-41.145,0,0.815588,0.543851,4
1564,3160,-54.011,0,0.834198,0.556448,4
1564,4632,-100.19,0,0.865791,0.640385,4
1564,5031,-112.933,0,0.704265,0.408732,4
1564,5419,-124.022,0,0.754948,0.414277,4
1564,8469,-198.127,0,0.71395,0.562466,4
1564,9608,-630.45,0,0.800312,0.477969,4
1564,12239,-534.503,0,0.673228,0.527647,4
1564,12247,-535.506,0,0.659259,0.444685,4
1564,12249,-535.507,0,0.846893,0.579258,4
1564,12257,-536.508,0,0.627612,0.471411,4
1564,12391,-579.561,0,0.890613,0.634059,4
1573,2107,-13.008,0,0.73021,0.41843,6
1638,1638,0,1,1,1,-1
1717,5146,-116.129,0,0.61953,0.496076,184
1759,2297,-12.939,0,0.682053,0.451274,6
1759,2365,-16.036,0,0.763117,0.467606,6
1759,2512,-28.036,0,0.84165,0.482526,6
1759,2756,-30.052,0,0.830409,0.460321,6
1759,11695,-428.285,0,0.682266,0.516162,6
1759,11717,-429.287,0,0.681649,0.530118,6
1768,2513,-27.995,0,0.694879,0.543156,6
1780,8407,-194.058,0,0.835017,0.685702,70
1780,8856,-212.069,0,0.772417,0.541952,70
1780,8881,-213.072,0,0.843554,0.712653,70
1781,1999,-8.00499,0,0.666812,0.48295,6
1781,2092,-10.02,0,0.736247,0.621416,6
1781,2468,-21.012,0,0.665417,0.582079,6
1781,2929,-38.015,0,0.697735,0.609489,6
1781,3261,-52.03,0,0.641287,0.501725,6
1781,3312,-56.026,0,0.618016,0.507313,6
1781,3446,-61.031,0,0.650011,0.53682,6
1781,3597,-66.01,0,0.715425,0.558919,6
1781,3668,-70.041,0,0.720964,0.573757,6
1781,3691,-71.045,0,0.691264,0.533381,6
1781,3724,-72.021,0,0.691649,0.473179,6
1781,3920,-80.026,0,0.703027,0.530869,6
1781,5389,-120.018,0,0.675318,0.571204,6
1781,6999,-158.058,0,0.670992,0.515725,6
1781,10357,-291.071,0,0.646122,0.427961,6
1781,10811,-318.12,0,0.705942,0.526123,6
1781,10831,-772.205,0,0.672882,0.508965,6
1781,10836,-773.209,0,0.679562,0.529933,6
1781,10877,-326.115,0,0.667155,0.47139,6
1781,11033,-340.091,0,0.673138,0.483558,6
1781,11855,-447.162,0,0.666572,0.462568,6
1781,12001,-468.14,0,0.668044,0.509562,6
1781,12004,-469.143,0,0.66699,0.510273,6
1781,12436,-606.208,0,0.673433,0.507562,6
1782,1998,-8.004,0,0.991161,0.910747,6
1782,2056,-9.01199,0,0.995677,0.945334,6
1782,2093,-10.021,0,0.992353,0.887781,6
1782,2336,-11.024,0,0.965898,0.765482,6
1782,2440,-20.004,0,0.975459,0.866437,6
1782,2469,-21.012,0,0.97548,0.868113,6
1782,2482,-22.019,0,0.980792,0.909027,6
1782,2491,-24,0,0.966504,0.787031,6
1782,2906,-35.984,0,0.962861,0.738308,6
1782,2922,-37.008,0,0.973513,0.827468,6
1782,2930,-38.015,0,0.968112,0.778223,6
1782,3081,-48,0,0.965155,0.797928,6
1782,3674,-70.042,0,0.971872,0.829292,6
1782,3922,-80.026,0,0.970533,0.801484,6
1782,4573,-98.036,0,0.924062,0.857469,6
1782,4710,-99.04,0,0.883607,0.755151,6
1782,4878,-104.045,0,0.886224,0.784966,6
1782,5316,-117.01,0,0.963467,0.858776,6
1782,5391,-120.018,0,0.960958,0.828166,6
1782,5408,-121.022,0,0.963288,0.830758,6
1782,7221,-164.066,0,0.954172,0.721367,6
1782,8467,-196.004,0,0.612394,0.65222,6
1782,8519,-197.008,0,0.607272,0.622871,6
1782,8841,-211.977,0,0.965877,0.854975,6
1782,8878,-212.979,0,0.959253,0.797194,6
1782,8888,-213.978,0,0.96517,0.827711,6
1782,9353,-231.047,0,0.965241,0.801353,6
1784,2157,-10.915,0,0.722461,0.433977,6
1784,2755,-27.994,0,0.651154,0.450551,6
1784,2848,-34.021,0,0.732699,0.457085,6
1784,3367,-58.005,0,0.731498,0.488296,6
1784,3693,-71.073,0,0.626788,0.450678,6
1784,4228,-84.026,0,0.726953,0.464116,6
1784,4522,-94.041,0,0.728172,0.484848,6
1784,4987,-110.036,0,0.701557,0.434352,6
1784,5462,-123.04,0,0.615575,0.432913,6
1784,5490,-124.052,0,0.653419,0.41298,6
1784,5526,-125.055,0,0.635109,0.406774,6
1784,6331,-145.074,0,0.677719,0.477886,6
1784,6592,-152.047,0,0.69956,0.472608,6
1784,6673,-154.062,0,0.6447,0.417996,6
1784,9548,-245.102,0,0.715471,0.455073,6
1784,12282,-546.273,0,0.696203,0.485667,6
1784,12355,-568.253,0,0.686274,0.456616,6
1784,12384,-576.283,0,0.664005,0.454204,6
1784,12390,-577.288,0,0.664029,0.430254,6
1823,2089,-7.03499,0,0.681011,0.444708,6
1823,2335,-8.00699,0,0.680789,0.527068,6
1826,3042,-42.011,0,0.667559,0.53106,57
1826,3061,-43.015,0,0.873053,0.892605,57
1826,7065,-155.059,0,0.87516,0.89537,57
1827,1832,-1.00301,0,0.646223,0.495269,6
1827,4733,-96.021,0,0.646886,0.516052,6
1827,4782,-97.024,0,0.617789,0.409203,6
1827,5627,-124.052,0,0.667339,0.478144,6
1827,7542,-167.094,0,0.618502,0.471792,6
1827,7581,-168.097,0,0.619915,0.48044,6
1827,7602,-169.054,0,0.645555,0.443775,6
1827,7607,-169.147,0,0.648515,0.502524,6
1827,7617,-169.266,0,0.626488,0.424451,6
1827,7639,-170.113,0,0.648931,0.455222,6
1827,7696,-171.116,0,0.666263,0.521237,6
1827,7724,-172.118,0,0.635857,0.452655,6
1827,7795,-175.128,0,0.654492,0.456115,6
1827,7796,-175.118,0,0.608123,0.423455,6
1827,9187,-219.09,0,0.612115,0.441667,6
1827,9395,-230.055,0,0.618787,0.467499,6
1827,12095,-478.264,0,0.63584,0.510073,6
1827,12128,-492.223,0,0.634225,0.520644,6
1827,12129,-492.224,0,0.623239,0.420113,6
1827,12134,-494.239,0,0.631616,0.502932,6
1827,12135,-494.239,0,0.627859,0.413699,6
1827,12141,-496.243,0,0.628701,0.423395,6
1827,12142,-496.245,0,0.628571,0.464159,6
1828,3890,-74,0,0.974388,0.866044,6
1828,7339,-163.038,0,0.826941,0.67082,6
1828,7370,-164.046,0,0.724004,0.621143,6
1828,7752,-174.031,0,0.844348,0.690509,6
1828,7823,-176.052,0,0.777329,0.646114,6
1828,7964,-177.05,0,0.844119,0.656708,6
1828,8783,-206.057,0,0.745779,0.576595,6
1828,8800,-207.06,0,0.784852,0.595462,6
1828,8850,-208.062,0,0.765036,0.547568,6
1828,9399,-230.057,0,0.740118,0.534551,6
1828,9480,-236.067,0,0.941936,0.652246,6
1828,10098,-272.067,0,0.767484,0.623004,6
1828,10742,-308.088,0,0.738669,0.430783,6
1828,11110,-346.161,0,0.835419,0.574029,6
1828,11141,-350.1,0,0.760984,0.593641,6
1828,11249,-368.11,0,0.700714,0.514304,6
1828,11416,-394.09,0,0.679385,0.548264,6
1829,1829,0,1,1,1,-1
1832,7248,-160.078,0,0.694845,0.539822,6
1834,1834,0,1,1,1,-1
1835,1863,-1.99501,0,0.685602,0.407589,1
1835,2364,-8.98801,0,0.740494,0.426265,1
1835,5795,-132.043,0,0.723953,0.517582,1
1835,6548,-145.012,0,0.706976,0.420024,1
1840,2392,-10.968,0,0.974438,0.955276,89
1842,1842,0,1,1,1,-1
1844,2362,-7.04201,0,0.986427,0.988215,17
1844,2487,-17.027,0,0.728709,0.738582,17
1844,11085,-341.132,0,0.62383,0.537667,17
1849,1849,0,1,1,1,-1
1863,2000,-1.002,0,0.744965,0.518786,1
1863,2300,-3.911,0,0.629526,0.473626,1
1863,2356,-6.01099,0,0.795252,0.587833,1
1863,2364,-6.993,0,0.808838,0.613238,1
1863,2780,-24.021,0,0.819126,0.641466,1
1863,2786,-25.011,0,0.810503,0.625421,1
1863,3110,-42.031,0,0.839394,0.703975,1
1863,3148,-43.014,0,0.713018,0.474402,1
1863,3229,-44.976,0,0.691626,0.544128,1
1863,3431,-52.984,0,0.682184,0.457415,1
1863,3494,-55.885,0,0.603222,0.452852,1
1863,3656,-61.975,0,0.848911,0.667992,1
1863,3688,-64.014,0,0.725764,0.514343,1
1863,3697,-65.036,0,0.868734,0.712429,1
1863,3699,-65,0,0.797238,0.570199,1
